,station_id,acces_code,latitude,longitude,city,state,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,ev_connector_types,ev_pricing
53140,191116,public,40.03673516825752,-78.6329450793457,Schellsburg,PA,0,2,-1,J1772,Free
53141,191117,public,41.724552,-77.286717,Wellsboro,PA,0,2,-1,J1772,Free
53142,191118,public,41.49937,-80.46784,Jamestown,PA,0,2,-1,J1772,Free
53143,191119,public,41.00925,-80.00359,Slippery Rock,PA,0,2,-1,J1772,Free
53144,191120,public,40.37608,-79.389,Derry,PA,0,2,-1,J1772,Free
53145,191121,public,40.95161948805279,-80.16847018518067,Portersville,PA,0,2,-1,J1772,Free
53146,191122,public,42.109518,-80.153508,Erie,PA,0,4,-1,J1772,Free
53147,191123,public,42.153751148503886,-80.13053393973387,Erie,PA,0,2,-1,J1772,Free
53148,191124,public,42.15330573493501,-80.11963344229734,Erie,PA,0,2,-1,J1772,Free
53192,191222,public,41.850376,-73.557943,Amenia,NY,0,7,-1,J1772,Level 2: $0.59 per kWh
53207,191243,public,42.875115,-78.847547,Buffalo,NY,0,1,-1,J1772,-1
53208,191244,public,42.875107,-78.847375,Buffalo,NY,0,1,-1,J1772,-1
53209,191245,public,42.875091,-78.847557,Buffalo,NY,0,1,-1,J1772,-1
53210,191246,public,42.875107,-78.847482,Buffalo,NY,0,1,-1,J1772,-1
53211,191247,public,42.875098,-78.847577,Buffalo,NY,0,1,-1,J1772,-1
53212,191248,public,42.875076,-78.847665,Buffalo,NY,0,1,-1,J1772,-1
53213,191249,public,42.875107,-78.847622,Buffalo,NY,0,1,-1,J1772,-1
53214,191250,public,42.875076,-78.847686,Buffalo,NY,0,1,-1,J1772,-1
53215,191251,public,42.875123,-78.847439,Buffalo,NY,0,1,-1,J1772,-1
53216,191252,public,42.875115,-78.847343,Buffalo,NY,0,1,-1,J1772,-1
53217,191253,public,42.875099,-78.847289,Buffalo,NY,0,1,-1,J1772,-1
53218,191254,public,42.875107,-78.847289,Buffalo,NY,0,1,-1,J1772,-1
53219,191255,public,42.875099,-78.847525,Buffalo,NY,0,1,-1,J1772,-1
53235,191307,public,42.11647,-79.25277,Jamestown,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
53236,191308,public,42.1158438,-79.2532225,Jamestown,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
53242,191327,public,40.408229970851,-79.875165213492,Rankin,PA,0,4,-1,J1772,$0.10/kWh Energy Fee
53243,191328,public,42.3176647,-71.230289,Wellesley,MA,0,4,-1,J1772,FREE
53244,191330,public,42.3657917,-71.0758793,Cambridge,MA,0,8,-1,J1772,FREE
53245,191331,public,40.0232354,-75.076654,Philadelphia,PA,0,1,-1,J1772,$2.00/Hr Parking Fee
53247,191333,public,41.0483786,-71.9493869,Montauk,NY,0,2,-1,J1772,$0.00-$4.00/Hr Variable Parking Fee
53281,191379,public,41.84085,-71.354004,East Providence,RI,0,2,-1,J1772,-1
53282,191380,public,41.841,-71.35389,East Providence,RI,0,2,-1,J1772,-1
53284,191382,public,42.933556,-78.884528,Buffalo,NY,0,2,-1,J1772,-1
53285,191383,public,42.935779,-78.88293,Buffalo,NY,0,2,-1,J1772,-1
53286,191384,public,42.934604,-78.880475,Buffalo,NY,0,2,-1,J1772,-1
53288,191387,public,43.046204,-76.13521,Syracuse,NY,0,2,-1,J1772,-1
53289,191388,public,43.046318,-76.135216,Syracuse,NY,0,2,-1,J1772,-1
53290,191389,public,43.04627,-76.1352,Syracuse,NY,0,2,-1,J1772,-1
53299,191399,public,41.262887,-73.67279,Katonah,NY,0,2,-1,J1772,-1
53319,191435,public,42.97851,-73.86152,Ballston Spa,NY,0,2,-1,J1772,-1
53320,191436,public,42.978535,-73.86158,Ballston Spa,NY,0,2,-1,J1772,-1
53321,191437,public,42.978574,-73.861651,Ballston Spa,NY,0,2,-1,J1772,-1
53324,191440,public,42.433512,-71.611538,Bolton,MA,0,2,-1,J1772,-1
53328,191444,public,42.448836,-71.63455,Bolton,MA,0,2,-1,J1772,-1
53332,191448,public,42.875115,-78.847525,Buffalo,NY,0,1,-1,J1772,-1
53333,191449,public,42.875107,-78.847268,Buffalo,NY,0,1,-1,J1772,-1
53343,191469,public,40.742397,-73.959225,Long Island City,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
53361,191491,public,41.822916,-72.847717,Avon,CT,0,2,-1,J1772,-1
53366,191497,public,42.107258,-76.03795,Endicott,NY,0,1,-1,J1772,-1
53371,191504,public,43.135617,-72.444752,Bellows falls,VT,0,2,1,CHADEMO J1772 J1772COMBO,-1
53372,191505,public,40.888461,-73.899119,Bronx,NY,0,4,-1,J1772,-1
53373,191506,public,40.879413,-73.875485,Bronx,NY,0,2,-1,J1772,-1
53374,191514,public,39.903574,-75.19772,Philadelphia,PA,0,0,12,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
53391,191536,public,42.90973,-73.89068,Ballston,NY,0,2,-1,J1772,-1
53392,191537,public,42.9097,-73.89062,Ballston,NY,0,2,-1,J1772,-1
53414,191566,public,39.928647,-74.954393,Mount Laurel,NJ,0,0,2,CHADEMO,Level 2: $0.42 per kWh
53419,191572,public,42.426586,-71.0652,Malden,MA,0,2,-1,J1772,-1
53420,191573,public,42.42654,-71.06519,Malden,MA,0,2,-1,J1772,-1
53421,191574,public,42.426624,-71.06521,Malden,MA,0,1,-1,J1772,-1
53422,191575,public,42.430546,-71.050186,Malden,MA,0,2,-1,J1772,-1
53423,191576,public,42.430473,-71.050224,Malden,MA,0,2,-1,J1772,-1
53425,191578,public,42.426098,-71.069466,Malden,MA,0,2,-1,J1772,-1
53426,191579,public,42.426113,-71.06944,Malden,MA,0,2,-1,J1772,-1
53427,191580,public,42.426105,-71.06929,Malden,MA,0,2,-1,J1772,-1
53428,191581,public,42.42611,-71.06935,Malden,MA,0,2,-1,J1772,-1
53429,191582,public,42.42572,-71.07168,Malden,MA,0,2,-1,J1772,-1
53430,191583,public,42.425972,-71.071686,Malden,MA,0,2,-1,J1772,-1
53431,191584,public,42.425777,-71.07167,Malden,MA,0,2,-1,J1772,-1
53432,191585,public,42.42589,-71.071686,Malden,MA,0,2,-1,J1772,-1
53433,191586,public,42.42584,-71.07168,Malden,MA,0,2,-1,J1772,-1
53434,191588,public,40.768195,-73.02437,Patchogue,NY,0,2,-1,J1772,-1
53444,191606,public,42.484493,-76.482096,Ithaca,NY,0,2,-1,J1772,-1
53456,191619,public,42.135588,-71.41131,Medway,MA,0,2,-1,J1772,-1
53457,191620,public,42.13546,-71.411704,Medway,MA,0,2,-1,J1772,-1
53464,191630,public,42.48199,-71.50271,Boxborough,MA,0,2,-1,J1772,-1
53470,191641,public,40.0447748,-75.4252413,Devon,PA,0,2,-1,J1772,Level 2: $0.49 per kWh
53484,191663,public,41.30435,-72.930146,New Haven,CT,0,2,-1,J1772,-1
53532,191736,public,40.699119,-75.282929,Easton,PA,0,4,-1,J1772,Level 2: $0.49 per kWh
53533,191737,public,40.699078,-75.28295,Easton,PA,0,5,-1,J1772,Level 2: $0.49 per kWh
53536,191742,public,40.519036,-74.339718,Edison,NJ,0,0,1,J1772COMBO,-1
53545,191761,public,42.685013,-73.847916,Albany,NY,0,2,-1,J1772,-1
53546,191762,public,42.685026,-73.847941,Albany,NY,0,2,-1,J1772,-1
53547,191763,public,42.890105,-73.924249,Schenectady,NY,0,2,-1,J1772,-1
53548,191764,public,42.890084,-73.924167,Schenectady,NY,0,2,-1,J1772,-1
53567,192244,public,40.00171,-75.27269,Wynnewood,PA,0,0,2,CHADEMO J1772COMBO,-1
53569,192308,public,40.226247,-74.093142,Tinton Falls,NJ,0,2,2,CHADEMO J1772 J1772COMBO,-1
53574,192571,public,40.860511,-73.158271,Smithtown,NY,0,2,-1,J1772,-1
53575,192572,public,40.08559,-76.34529,East Petersburg,PA,0,2,-1,J1772,-1
53589,192594,public,42.678754,-74.483544,Cobleskill,NY,0,2,-1,J1772,-1
53590,192595,public,40.694738,-80.308522,Beaver,PA,0,2,-1,J1772,-1
53591,192596,public,40.184719,-75.538571,Royersford,PA,0,2,-1,J1772,-1
53592,192597,public,40.179125,-75.539428,Royersford,PA,0,2,-1,J1772,-1
53593,192598,public,40.103553,-74.85263,Bristol,PA,0,2,-1,J1772,-1
53597,192602,public,42.388912,-71.21951,Waltham,MA,0,2,-1,J1772,-1
53601,192609,public,42.70329,-73.85692,Albany,NY,0,2,-1,J1772,-1
53602,192610,public,42.703304,-73.85698,Albany,NY,0,2,-1,J1772,-1
53623,192638,public,42.703377,-73.85708,Albany,NY,0,2,-1,J1772,-1
53624,192639,public,42.703407,-73.85714,Albany,NY,0,2,-1,J1772,-1
53625,192640,public,42.703342,-73.85704,Albany,NY,0,2,-1,J1772,-1
53626,192642,public,42.3624,-71.059044,Boston,MA,0,2,-1,J1772,-1
53627,192643,public,42.362392,-71.05907,Boston,MA,0,2,-1,J1772,-1
53628,192644,public,42.362427,-71.059006,Boston,MA,0,2,-1,J1772,-1
53629,192645,public,42.362423,-71.05902,Boston,MA,0,2,-1,J1772,-1
53630,192646,public,42.36235,-71.059166,Boston,MA,0,2,-1,J1772,-1
53643,192666,public,40.438409,-79.918773,Pittsburgh,PA,0,2,-1,J1772,-1
53644,192667,public,40.438409,-79.91873,Pittsburgh,PA,0,2,-1,J1772,-1
53645,192668,public,40.438393,-79.918708,Pittsburgh,PA,0,2,-1,J1772,-1
53646,192669,public,40.438376,-79.918751,Pittsburgh,PA,0,2,-1,J1772,-1
53653,192676,public,42.643265,-73.778321,Albany,NY,0,2,-1,J1772,-1
53680,192714,public,42.42611,-71.06939,Malden,MA,0,2,-1,J1772,-1
53681,192715,public,40.738277,-74.02907,Hoboken,NJ,0,2,-1,J1772,-1
53682,192716,public,40.738262,-74.029045,Hoboken,NJ,0,2,-1,J1772,-1
53683,192717,public,40.73913,-74.028824,Hoboken,NJ,0,2,-1,J1772,-1
53684,192718,public,40.739123,-74.028827,Hoboken,NJ,0,2,-1,J1772,-1
53692,192729,public,42.24601,-71.13184,Boston,MA,0,2,-1,J1772,-1
53693,192730,public,42.24582,-71.131325,Boston,MA,0,2,-1,J1772,-1
53697,192734,public,41.894298,-71.372229,Pawtucket,RI,0,0,1,CHADEMO J1772COMBO,-1
53698,192735,public,41.894325,-71.372162,Pawtucket,RI,0,0,1,CHADEMO J1772COMBO,-1
53703,192740,public,40.779829,-73.960581,New York,NY,0,1,-1,J1772,Level 2: $0.59 per kWh
53705,192743,public,42.338634,-72.635485,Northampton,MA,0,2,-1,J1772,-1
53711,192753,public,40.994445,-73.882657,Hastings-on-Hudson,NY,0,2,-1,J1772,-1
53741,192784,public,43.091309,-73.503121,Greenwich,NY,0,2,-1,J1772,-1
53744,192787,public,41.087732,-74.730289,Newton,NJ,0,0,1,CHADEMO J1772COMBO,-1
53761,192808,public,43.101692,-77.747126,Rochester,NY,0,2,-1,J1772,-1
53795,192847,public,41.784824,-69.993539,Orleans,MA,0,2,-1,J1772,-1
53796,192848,public,41.784987,-69.993432,Orleans,MA,0,2,-1,J1772,-1
53816,192868,public,42.199509,-71.174434,Norwood,MA,0,2,-1,J1772,-1
53817,192869,public,42.19955,-71.174415,Norwood,MA,0,2,-1,J1772,-1
53818,192870,public,42.198331,-71.173105,Norwood,MA,0,2,-1,J1772,-1
53820,192872,public,40.050865,-76.252166,Lancaster,PA,0,2,-1,J1772,-1
53821,192873,public,40.05098,-76.252162,Lancaster,PA,0,2,-1,J1772,-1
53823,192876,public,40.302608,-79.502784,Greensburg,PA,0,2,-1,J1772,-1
53828,192881,public,40.274143,-74.70842,Lawrence Township,NJ,0,2,-1,J1772,-1
53839,192899,public,40.984922,-75.192182,Stroudsburg,PA,0,2,-1,J1772,-1
53867,192933,public,42.762775,-73.94001,Schenectady,NY,0,2,-1,J1772,-1
53868,192934,public,42.76282,-73.93998,Schenectady,NY,0,2,-1,J1772,-1
53869,192935,public,42.76287,-73.93995,Schenectady,NY,0,2,-1,J1772,-1
53871,192937,public,39.952588,-75.15362,Philadelphia,PA,0,2,-1,J1772,-1
53872,192938,public,39.952675,-75.153609,Philadelphia,PA,0,2,-1,J1772,-1
53873,192939,public,39.952712,-75.153593,Philadelphia,PA,0,2,-1,J1772,-1
53874,192940,public,39.952691,-75.153599,Philadelphia,PA,0,2,-1,J1772,-1
53875,192941,public,42.656815,-70.61921,Rockport,MA,0,2,-1,J1772,-1
53876,192942,public,42.657185,-70.619156,Rockport,MA,0,2,-1,J1772,-1
53878,192946,public,43.046061,-76.066928,Syracuse,NY,0,0,4,CHADEMO J1772COMBO,-1
53881,192949,public,40.789958,-73.966488,New York,NY,0,2,-1,J1772,-1
53886,192958,public,40.202287,-76.015699,Denver,PA,0,1,2,CHADEMO J1772,Level 2: $0.49 per kWh
53887,192959,public,40.087103,-75.407867,King of Prussia,PA,0,2,-1,J1772,Level 2: $0.49 per kWh
53893,192967,public,42.35842,-72.55373,Hadley,MA,0,2,-1,J1772,-1
53896,192970,public,42.336025,-71.06678,Boston,MA,0,2,-1,J1772,-1
53898,192972,public,42.335968,-71.06711,Boston,MA,0,2,-1,J1772,-1
53899,192973,public,42.335983,-71.067024,Boston,MA,0,2,-1,J1772,-1
53900,192974,public,41.749332,-70.508542,Sandwich,MA,0,2,-1,J1772,-1
53901,192975,public,41.749246,-70.508202,Sandwich,MA,0,2,-1,J1772,-1
53902,192976,public,42.40753,-70.99548,Revere,MA,0,2,-1,J1772,-1
53903,192977,public,42.407467,-70.99551,Revere,MA,0,2,-1,J1772,-1
53920,192996,public,40.782364,-74.234307,West Orange,NJ,0,2,-1,J1772,-1
53922,192998,public,41.574939,-73.908107,Wappingers Falls,NY,0,2,-1,J1772,-1
53930,193006,public,42.358438,-72.553737,Hadley,MA,0,2,-1,J1772,-1
53979,193069,public,42.361552,-71.157281,Watertown,MA,0,2,-1,J1772,-1
53980,193071,public,42.361939,-71.157611,Watertown,MA,0,2,-1,J1772,-1
53981,193072,public,42.688942,-73.83319,Albany,NY,0,2,-1,J1772,-1
53984,193076,public,42.220806,-70.938616,Weymouth,MA,0,2,-1,J1772,-1
53985,193077,public,42.22087,-70.939525,Weymouth,MA,0,2,-1,J1772,-1
53986,193078,public,42.218161,-70.924896,Weymouth,MA,0,2,-1,J1772,-1
53987,193079,public,42.218104,-70.924901,Weymouth,MA,0,2,-1,J1772,-1
53988,193080,public,42.117025,-74.409617,Shandaken,NY,0,2,-1,J1772,-1
54023,193126,public,40.760424,-73.856316,Queens,NY,0,1,-1,J1772,-1
54037,193147,public,40.302247,-79.503885,Greensburg,PA,0,2,-1,J1772,-1
54049,193160,public,39.9655737,-74.8896523,Mt Laurel Township,NJ,0,1,-1,J1772,"$1.50/Hr Parking Fee , $0.15/kWh Energy Fee"
54056,193184,public,43.089855,-73.767276,Saratoga Springs,NY,0,2,-1,J1772,-1
54057,193185,public,43.089462,-73.767113,Saratoga Springs,NY,0,2,-1,J1772,-1
54058,193186,public,43.08985,-73.767259,Saratoga Springs,NY,0,2,-1,J1772,-1
54059,193187,public,43.089897,-73.76728,Saratoga Springs,NY,0,2,-1,J1772,-1
54076,193204,public,42.4703,-72.61483,Whately,MA,0,2,-1,J1772,-1
54101,193242,public,44.370823,-73.39599,Willsboro,NY,0,2,-1,J1772,-1
54102,193243,public,42.396419,-71.252076,Waltham,MA,0,2,-1,J1772,-1
54103,193244,public,42.396244,-71.252194,Waltham,MA,0,2,-1,J1772,-1
54104,193245,public,42.396218,-71.252375,Waltham,MA,0,2,-1,J1772,-1
54105,193246,public,42.396347,-71.251926,Waltham,MA,0,2,-1,J1772,-1
54106,193247,public,44.361485,-73.391304,Willsboro,NY,0,2,-1,J1772,-1
54107,193248,public,42.612316,-73.727394,Rensselaer,NY,0,2,-1,J1772,-1
54188,193353,public,42.729499,-73.85334,Colonie,NY,0,1,-1,J1772,-1
54189,193354,public,42.730965,-73.852883,Colonie,NY,0,2,-1,J1772,-1
54190,193355,public,42.730871,-73.853173,Colonie,NY,0,1,-1,J1772,-1
54191,193356,public,42.731186,-73.853248,Colonie,NY,0,1,-1,J1772,-1
54192,193357,public,42.731131,-73.853398,Colonie,NY,0,1,-1,J1772,-1
54208,193375,public,39.9914705,-75.7750583,Coatesville,PA,0,3,-1,J1772,Level 2: $0.49 per kWh
54222,193389,public,42.276151,-71.029835,Quincy,MA,0,1,-1,J1772,-1
54223,193390,public,42.275931,-71.029681,Quincy,MA,0,1,-1,J1772,-1
54224,193391,public,42.275944,-71.029461,Quincy,MA,0,1,-1,J1772,-1
54225,193392,public,42.276236,-71.029779,Quincy,MA,0,1,-1,J1772,-1
54227,193394,public,42.739843,-73.79008,Latham,NY,0,2,-1,J1772,-1
54228,193395,public,42.740052,-73.790525,Latham,NY,0,2,-1,J1772,-1
54229,193396,public,42.27623,-71.029756,Quincy,MA,0,1,-1,J1772,-1
54231,193398,public,44.407171,-73.215109,Shelburne,VT,0,2,-1,J1772,-1
54242,193411,public,42.361054,-71.102901,Cambridge,MA,0,2,-1,J1772,Level 2: $0.03 per 30 seconds
54243,193412,public,42.361429,-71.099942,Cambridge,MA,0,4,-1,J1772,Level 2: $0.03 per 30 seconds
54258,193435,public,40.440629,-75.334038,Quakertown,PA,0,2,-1,J1772,-1
54259,193436,public,40.440531,-75.333955,Quakertown,PA,0,2,-1,J1772,-1
54263,193441,public,40.442023,-75.336189,Quakertown,PA,0,2,-1,J1772,-1
54264,193442,public,40.442012,-75.336067,Quakertown,PA,0,2,-1,J1772,-1
54265,193443,public,40.441264,-75.337272,Quakertown,PA,0,2,-1,J1772,-1
54266,193444,public,40.441269,-75.337208,Quakertown,PA,0,2,-1,J1772,-1
54269,193447,public,41.937641,-74.025344,Kingston,NY,0,2,-1,J1772,-1
54270,193448,public,41.936927,-74.024779,Kingston,NY,0,2,-1,J1772,-1
54286,193467,public,44.694843,-73.497986,Plattsburgh,NY,0,2,-1,J1772,-1
54287,193468,public,44.694857,-73.498017,Plattsburgh,NY,0,2,-1,J1772,-1
54300,193487,public,40.072374,-76.297333,Lancaster,PA,0,2,-1,J1772,-1
54315,193508,public,40.087777,-74.964402,Philadelphia,PA,0,0,4,CHADEMO J1772COMBO,-1
54338,193534,public,42.51321,-70.904945,Salem,MA,0,2,-1,J1772,-1
54339,193535,public,40.710752,-73.851417,Forest Hills,NY,0,2,-1,J1772,-1
54340,193536,public,41.245842,-74.370384,Warwick,NY,0,2,-1,J1772,-1
54343,193539,public,42.287106,-72.66326,Easthampton,MA,0,2,-1,J1772,-1
54345,193541,public,42.173992,-71.19272,Norwood,MA,0,2,-1,J1772,-1
54352,193550,public,42.286995,-72.66338,Easthampton,MA,0,2,-1,J1772,-1
54353,193551,public,42.287045,-72.663315,Easthampton,MA,0,2,-1,J1772,-1
54354,193552,public,42.28686,-72.66355,Easthampton,MA,0,2,-1,J1772,-1
54355,193553,public,42.286846,-72.66354,Easthampton,MA,0,2,-1,J1772,-1
54356,193554,public,42.286877,-72.663506,Easthampton,MA,0,2,-1,J1772,-1
54357,193555,public,42.286762,-72.663605,Easthampton,MA,0,2,-1,J1772,-1
54358,193556,public,42.480545,-71.11256,Stoneham,MA,0,2,-1,J1772,-1
54359,193557,public,42.480595,-71.11257,Stoneham,MA,0,2,-1,J1772,-1
54370,193575,public,43.681446,-73.97271,North Creek,NY,0,2,-1,J1772,-1
54371,193576,public,43.681416,-73.97279,North Creek,NY,0,2,-1,J1772,-1
54378,193584,public,40.227339,-74.094326,Tinton Falls,NJ,0,0,4,CHADEMO J1772COMBO,-1
54435,193649,public,40.07953,-74.83948,Burlington,NJ,0,1,-1,J1772,-1
54480,193709,public,41.721099,-71.140417,Fall River,MA,0,2,-1,J1772,-1
54481,193710,public,41.721115,-71.140362,Fall River,MA,0,2,-1,J1772,-1
54487,193717,public,42.245654,-71.681039,North Grafton,MA,0,2,-1,J1772,-1
54500,193737,public,42.513233,-70.90498,Salem,MA,0,2,-1,J1772,-1
54501,193738,public,42.513256,-70.90504,Salem,MA,0,2,-1,J1772,-1
54502,193739,public,41.143818,-73.494699,New Canaan,CT,0,2,-1,J1772,-1
54503,193740,public,41.143836,-73.494705,New Canaan,CT,0,2,-1,J1772,-1
54504,193741,public,41.143864,-73.494718,New Canaan,CT,0,2,-1,J1772,-1
54509,193748,public,40.844415,-73.055372,Farmingville,NY,0,2,-1,J1772,-1
54510,193749,public,40.844511,-73.055317,Farmingville,NY,0,2,-1,J1772,-1
54511,193750,public,40.844436,-73.055356,Farmingville,NY,0,2,-1,J1772,-1
54512,193751,public,42.661226,-73.78407,Albany,NY,0,2,-1,J1772,-1
54513,193752,public,40.739353,-73.60072,Westbury,NY,0,2,-1,J1772,-1
54523,193787,public,42.190428,-71.763128,Millbury,MA,0,2,-1,J1772,-1
54535,193808,public,41.577415,-71.09023,Westport,MA,0,2,-1,J1772,-1
54540,193813,public,43.016721,-76.136544,Syracuse,NY,0,0,4,CHADEMO J1772COMBO,-1
54553,193831,public,42.3504252,-71.0710406,Boston,MA,0,2,-1,J1772,$1.25-$5.00/Hr Variable Parking Fee
54556,193835,public,44.46062,-73.216201,Burlington,VT,0,2,-1,J1772,-1
54557,193836,public,42.393654,-71.079834,Somerville,MA,0,2,-1,J1772,-1
54558,193837,public,40.88734,-73.89526,Bronx,NY,0,1,-1,J1772,-1
54559,193838,public,40.892423,-73.882373,Bronx,NY,0,1,-1,J1772,-1
54563,193842,public,42.718662,-73.75385,Albany,NY,0,2,-1,J1772,-1
54564,193843,public,42.7186,-73.7538,Albany,NY,0,2,-1,J1772,-1
54565,193844,public,42.71947,-73.7531,Latham,NY,0,2,-1,J1772,-1
54566,193845,public,42.71947,-73.75316,Latham,NY,0,2,-1,J1772,-1
54567,193846,public,42.719936,-73.75081,Latham,NY,0,2,-1,J1772,-1
54568,193848,public,42.246588,-71.674254,North Grafton,MA,0,2,-1,J1772,-1
54569,193849,public,42.248044,-71.681165,North Grafton,MA,0,2,-1,J1772,-1
54570,193850,public,44.46591,-73.177326,South Burlington,VT,0,2,-1,J1772,-1
54571,193851,public,44.466105,-73.177487,South Burlington,VT,0,2,-1,J1772,-1
54572,193852,public,44.46616,-73.177758,South Burlington,VT,0,2,-1,J1772,-1
54573,193853,public,44.46615,-73.177695,South Burlington,VT,0,2,-1,J1772,-1
54574,193854,public,44.466118,-73.177555,South Burlington,VT,0,2,-1,J1772,-1
54578,193858,public,42.04846,-70.68047,Duxbury,MA,0,2,-1,J1772,-1
54594,193882,public,44.285366,-73.9843,Lake Placid,NY,0,2,-1,J1772,-1
54595,193883,public,44.285329,-73.984273,Lake Placid,NY,0,2,-1,J1772,-1
54596,193885,public,42.39363,-71.07983,Somerville,MA,0,2,-1,J1772,-1
54597,193886,public,42.393616,-71.07982,Somerville,MA,0,2,-1,J1772,-1
54598,193887,public,42.393665,-71.07985,Somerville,MA,0,2,-1,J1772,-1
54627,193918,public,44.466131,-73.177621,South Burlington,VT,0,2,-1,J1772,-1
54633,193925,public,40.755417,-73.923072,Long Island City,NY,0,4,-1,J1772,-1
54634,193926,public,40.761412,-73.923755,Astoria,NY,0,2,-1,J1772,-1
54674,193979,public,40.709168,-73.968491,Brooklyn,NY,0,2,-1,J1772,Level 2: $0.59 per kWh
54675,193980,public,40.748359,-73.972213,New York,NY,0,1,-1,J1772,Level 2: $0.59 per kWh
54681,193988,public,42.877428,-73.197792,Bennington,VT,0,2,-1,J1772,-1
54684,193991,public,40.600021,-79.191389,Indiana,PA,0,1,-1,J1772,-1
54708,194016,public,41.740045,-71.438527,Warwick,RI,0,2,-1,J1772,-1
54709,194017,public,41.740039,-71.438444,Warwick,RI,0,2,-1,J1772,-1
54710,194018,public,41.740079,-71.438551,Warwick,RI,0,2,-1,J1772,-1
54711,194019,public,41.740071,-71.438522,Warwick,RI,0,2,-1,J1772,-1
54717,194027,public,42.719125,-73.809943,Albany,NY,0,4,-1,J1772,-1
54735,194073,public,39.9993961,-79.04745986,Somerset,PA,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
54738,194077,public,40.77943,-73.65012,Roslyn Heights,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
54743,194082,public,40.862287,-73.128993,Lake Grove,NY,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
54745,194084,public,39.980716,-74.887083,Mount Laurel Township,NJ,0,0,8,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
54746,194085,public,41.8049603,-77.08515356,Mansfield,PA,0,0,4,TESLA,$0.28 per kWh; $0.26 per minute above 60 kW and $0.13 per minute at or below 60 kW
54757,194097,public,40.834535,-73.366886,Huntington,NY,0,2,-1,J1772,-1
54758,194098,public,40.834707,-73.366467,Huntington,NY,0,0,1,CHADEMO J1772COMBO,-1
54760,194100,public,40.199293,-75.160545,Horsham,PA,0,2,-1,J1772,-1
54762,194102,public,40.199473,-75.160735,Horsham,PA,0,2,-1,J1772,-1
54763,194103,public,40.199503,-75.160606,Horsham,PA,0,2,-1,J1772,-1
54764,194104,public,40.199303,-75.160494,Horsham,PA,0,2,-1,J1772,-1
54765,194105,public,41.702351,-71.431033,Warwick,RI,0,2,-1,J1772,-1
54766,194106,public,41.702362,-71.430954,Warwick,RI,0,2,-1,J1772,-1
54767,194107,public,41.702382,-71.430826,Warwick,RI,0,2,-1,J1772,-1
54768,194108,public,40.19975,-75.16004,Horsham,PA,0,2,-1,J1772,-1
54769,194109,public,40.199685,-75.160068,Horsham,PA,0,2,-1,J1772,-1
54770,194110,public,40.199499,-75.159934,Horsham,PA,0,2,-1,J1772,-1
54771,194111,public,40.199566,-75.15982,Horsham,PA,0,2,-1,J1772,-1
54780,194120,public,40.236744,-74.71967,Hamilton Township,NJ,0,2,-1,J1772,-1
54787,194129,public,41.2735642,-75.8049774,Plains,PA,0,2,-1,J1772,Level 2: $0.49 per kWh
54808,194157,public,43.026026,-76.007024,Fayetteville,NY,0,2,-1,J1772,-1
54809,194158,public,43.026069,-76.007024,Fayetteville,NY,0,2,-1,J1772,-1
54811,194160,public,43.084488,-76.877235,Clyde,NY,0,2,-1,J1772,-1
54812,194161,public,43.084217,-76.87733,Clyde,NY,0,2,-1,J1772,-1
54817,194168,public,40.775792,-73.944015,New York,NY,0,2,-1,J1772,-1
54818,194169,public,40.763723,-73.956354,New York,NY,0,2,-1,J1772,-1
54819,194170,public,40.774878,-73.960671,New York,NY,0,2,-1,J1772,-1
54824,194176,private,40.564299,-75.5219,Allentown,PA,0,2,-1,J1772,Level 2: $0.49 per kWh
54844,194205,public,39.954384,-75.171318,Philadelphia,PA,0,2,-1,J1772,Level 2: $0.25 per kWh
54847,194208,public,40.066833,-75.533168,Malvern,PA,0,2,-1,J1772,-1
54850,194211,public,42.312477,-71.389209,Framingham,MA,0,2,-1,J1772,-1
54851,194212,public,42.312538,-71.389155,Framingham,MA,0,2,-1,J1772,-1
54858,194220,public,42.642999,-71.315073,Lowell,MA,0,2,-1,J1772,-1
54859,194221,public,42.642986,-71.31508,Lowell,MA,0,2,-1,J1772,-1
54864,194226,public,42.64297,-71.31511,Lowell,MA,0,2,-1,J1772,-1
54865,194227,public,42.642986,-71.315067,Lowell,MA,0,2,-1,J1772,-1
54866,194228,public,42.643049,-71.315046,Lowell,MA,0,2,-1,J1772,-1
54867,194229,public,42.64296,-71.315107,Lowell,MA,0,2,-1,J1772,-1
54868,194230,public,42.642955,-71.315117,Lowell,MA,0,2,-1,J1772,-1
54869,194231,public,42.642973,-71.3151,Lowell,MA,0,2,-1,J1772,-1
